slope_1,slope_2,slope_3,slope_4,slope_5,slope_6,slope_7,slope_8,slope_9,slope_10,slope_11,slope_12,slope_13,slope_14,slope_15,slope_16,slope_17,slope_18,slope_19,slope_20,slope_21,slope_22,slope_23,slope_24,slope_25,slope_26,slope_27,slope_28,slope_29,state
-2.09847964293208,-2.07324226070985,-2.24625072115866,-2.29534867381788,-2.38437048585109,-1.87302242595887,-2.09970610296912,-2.17695404386366,-2.06969967285262,-2.14185309801391,-2.02310970150257,-2.05730463379729,-2.80209690090486,-2.64174334080335,-3.03506412268407,-2.20305476605448,-2.60339476927944,-2.99931451818813,-4.15917527530639,-4.12052879398496,-3.5203532705452,-3.03775634993944,-2.50141910353205,-2.86676173326827,-3.85328969361213,-3.52707232729684,-4.08858040218257,-3.22417922508871,-2.87194823703581,1
-2.14157814124755,-2.31789730463883,-2.32438001565216,-2.5144593571847,-2.81650628641038,-1.89826420695261,-1.92684143446214,-1.98247364497474,-1.91007058321707,-1.94488722313999,-1.90548053721516,-1.85118283374888,-2.36848003422877,-2.40529090096846,-2.94887439806743,-2.55270763260181,-2.4564375861671,-3.01557260846968,-3.90716333158857,-4.02999465132734,-4.17854007428403,-4.07743739362123,-2.57633106550202,-3.11854356049959,-3.75641789023473,-4.25846672582291,-4.26270386295397,-3.33780852644216,-2.82582824725707,1
-2.09432151687279,-2.25707887635956,-2.39204062062196,-2.36808947279009,-2.48181860169383,-1.75594862779354,-1.91472121290712,-2.04691902250148,-1.99558756534012,-2.00740612618362,-2.31599018188263,-2.28867506436129,-2.38849904438146,-2.72205069143306,-3.14309148478853,-2.51774272463709,-2.38104502886223,-3.01238801704808,-4.03386031367791,-4.23431707903175,-4.41382309921038,-3.32164626740783,-2.59830848470412,-2.6983744029208,-3.55072064447305,-3.97977146442947,-3.65711488055755,-3.74767436123464,-2.98564410644593,0
-2.17518901623413,-2.24624127796084,-2.39815885473808,-2.38587339943742,-2.46323805959608,-1.92060480491344,-2.04070012113446,-2.07655080556,-2.04440932677634,-2.02595111899616,-2.02481083331727,-2.13840977663858,-2.60609502990052,-2.50305509637913,-3.02139765007391,-2.38892127567192,-2.40307192649331,-2.94659714914079,-4.02992489019889,-3.97961263855945,-3.63219698385907,-3.379458971494,-2.64407657105517,-2.75928661864609,-3.7955919409079,-3.5383956323352,-3.61771160716852,-3.42101771259962,-2.85726319263715,0
-2.10747070922284,-2.16238212023843,-2.34195894902706,-2.42568727482435,-2.43096666450909,-1.7897844233096,-1.80847011672544,-2.10598115997565,-2.04320592207559,-2.05011888247702,-2.08653073534357,-2.08434518285748,-2.59898225961384,-2.64737262515106,-2.85199084045829,-2.31414330379898,-2.21553494519704,-2.88895316270461,-4.11119658465614,-4.03421130476972,-3.68717974103599,-3.17919294522122,-2.5133169898514,-2.61542670456257,-3.32365643807794,-3.46078720072396,-3.83861666166348,-3.22728875252494,-2.80015852805201,0
-2.15967382871194,-2.26875376987296,-2.35951674699021,-2.37390531261784,-2.47997898646289,-1.75841434861354,-1.80690514272955,-2.06101597146884,-1.98606161787038,-2.06149109821544,-2.10959062572911,-2.18823532838976,-2.1436229360188,-2.40171765907818,-2.90857621654152,-2.52754554112164,-2.54643008575025,-2.97930106984767,-3.8682740343519,-3.88665852191994,-4.15616936155997,-3.80906991771271,-2.54874035476141,-2.82869814198549,-3.91325592530558,-4.03690420295173,-3.69149503157192,-3.06575873859291,-2.79267270647327,1
-2.05096084869474,-2.04946890210533,-2.24867003389274,-2.32025125077816,-2.26114212024452,-1.72278773151712,-1.77204236708755,-2.15364242332038,-2.10272761424316,-2.20853091877463,-1.88943515824609,-2.05887860103926,-2.59191349074965,-2.50004985362327,-2.59201944078907,-2.47036757686527,-2.68801371582438,-3.00094242809126,-4.19946330054749,-4.10233867132824,-3.44137290275183,-3.33531310820653,-2.63807993740544,-2.79386856171128,-3.08065855025583,-3.28168942733009,-3.51847976405941,-3.35415208382604,-2.77034369207831,0
-1.99270937438826,-2.04734368963857,-2.25902362353322,-2.35090892772219,-2.33347199987736,-1.58434773732552,-1.70761564909877,-2.03789052048304,-2.06829701152435,-2.15479148366136,-1.97809916786634,-1.99500526734964,-2.4902951358946,-2.41473490517838,-2.54411220554813,-2.36537511157758,-2.58092928362413,-3.03918621469632,-4.07511274016043,-3.99377277158637,-3.60734548967888,-3.19863596320961,-2.50687966390863,-2.14131887607878,-3.89131925310599,-4.00162242068643,-3.22254058795428,-2.92607753870302,-2.58474066410083,1
-2.03013675199558,-2.2658286875345,-2.39925108313529,-2.41242533413484,-2.53385359394028,-1.73435035165768,-1.9109833238096,-2.06536280802299,-1.98731854365095,-2.09543084166975,-2.15922243883006,-2.33119839462332,-2.73575205177046,-2.69083166623367,-2.97428033586892,-2.76354736736493,-2.99427577618819,-3.23050085569151,-4.12639377156437,-4.24785403151474,-4.01140644609927,-3.06039433465547,-2.58588112802173,-2.82582538404436,-3.72283658809388,-4.06166842656127,-3.81541883224515,-3.521362190348,-3.01063550385581,1
-2.11040971804376,-2.06950035436783,-2.2621408971694,-2.32886842662587,-2.36311990003026,-1.7853601370766,-1.78545844096587,-2.05211736269077,-2.13551475137992,-2.19427589966403,-2.24422685882732,-2.29854229745642,-2.74389168291011,-2.6579231503053,-3.15732725461912,-2.46119226444176,-2.39662698309384,-3.05931192066618,-4.12922021350813,-4.15179670857052,-4.04264469574878,-3.59713012059903,-2.6931781741848,-2.73682264202394,-3.90769999537105,-3.86959104283229,-3.67172227797529,-3.45079085161271,-2.88053361210125,0
-2.07587063449498,-2.21679301702315,-2.30989599140547,-2.4016786253291,-2.43881117957403,-1.87449937588378,-1.9569934095803,-2.08727464886134,-1.9724148799038,-1.94700439705768,-1.85268180464766,-2.60521837297329,-2.85663098521193,-2.68515958785188,-2.71633538420644,-3.09290593925829,-3.20441820519908,-3.41001251430762,-4.02230335303495,-4.21232015566402,-3.72468162183864,-2.8571145491559,-2.54717727222534,-2.76558403193557,-3.235115281053,-3.43066400733347,-3.80661357558414,-3.5229799206255,-2.8749948826591,1
-2.12117541460219,-2.21193214235385,-2.29164013876163,-2.3417992288577,-2.36501436369688,-1.77335696275981,-1.84371103912741,-2.0048691983271,-2.04764323043179,-2.11227724709773,-1.77327256170139,-2.32887099993158,-2.48353535712925,-2.43621507166643,-2.62733340364639,-2.79388038779196,-2.92070621150931,-3.1393988578181,-3.76012780751168,-3.89871014518049,-3.5772222845301,-2.67737085897309,-2.37317022906278,-2.36232621609991,-3.48161290850066,-3.57682343179396,-3.52606702191693,-3.02448676015807,-2.66603351668776,1
-1.94039002332228,-1.93635061210076,-2.12503798675327,-2.2211482485167,-2.18338132939058,-1.64124065942992,-1.81653188638938,-2.06658823496508,-2.09267603253753,-2.09292628813908,-1.9317802324637,-2.07888977973776,-2.667151359553,-2.55150281624085,-2.81837413803667,-2.17236725521937,-2.79133605060656,-2.97320187675415,-4.26309448630664,-4.14029542943348,-3.55203040185182,-2.78798890730771,-2.62293206407432,-2.94287004248225,-3.51811011540911,-3.48465111587987,-3.60881349405558,-3.29862538969025,-2.77539884232939,0
-2.11600272002979,-2.1080758079876,-2.33648340438199,-2.42557469293963,-2.53208244865922,-1.71457368596114,-1.85491747337379,-2.1257302919475,-2.03964183035511,-2.14778348151971,-1.95045583168678,-1.86579164146318,-2.61030616687415,-2.473894353478,-2.55112903155849,-2.24556809290314,-2.49817310723872,-2.96762352216247,-4.15914656623373,-4.12747039803324,-3.25963390501164,-3.25832447245242,-2.44351191283985,-2.54424997379018,-3.62978994783679,-3.66567082881298,-3.71971755883299,-3.05362281084909,-2.64210735808809,1
-2.05415814671215,-2.10478949518584,-2.26203179645876,-2.33334573180007,-2.33747078576681,-1.64990852622456,-1.75509822030726,-2.04496373800107,-2.04320694381719,-2.15231284337831,-1.94162872305431,-2.08626231093586,-2.64616984582669,-2.55963860824187,-2.78554268358276,-2.55513610826776,-2.80472335281923,-3.04224978588357,-3.93262107581142,-3.94759097714723,-3.54104209107436,-3.05136333144588,-2.4993911542815,-2.40196639840915,-3.6742035342682,-3.97944572542494,-3.77945206716827,-3.04558328360675,-2.7139126748531,1
-2.12945622655346,-2.2349439039089,-2.39707525001942,-2.45487375458912,-2.55678646725747,-1.75734899599131,-1.98051966695844,-2.07555536154391,-1.97965521255364,-2.18573846780611,-2.00839202113639,-2.07581156352944,-2.70010525932642,-2.54931586690648,-2.74898835430499,-2.46794486027943,-2.56183618435071,-3.01236321229995,-4.18775391016356,-4.1346534663286,-3.64518600187503,-3.48415630329895,-2.58663396347709,-3.00279479731118,-3.87673453563764,-3.69063596262309,-4.03070004891767,-3.29118634273869,-2.87853466872665,1
-2.0671067215136,-2.2545523317011,-2.38097310366493,-2.39345912299124,-2.441505381992,-1.66949805269498,-1.8976497617333,-2.092795853803,-2.01934597628641,-2.0126398987602,-1.91753005127347,-2.49370478924144,-2.55452087789048,-2.65810440214853,-2.83624525942724,-2.85932724131842,-3.2591414886352,-3.47370110634197,-3.85623654643591,-4.25487336027423,-3.96412692138507,-2.89275725681875,-2.49052891817254,-2.90655485549483,-3.69918606999444,-3.99858240320439,-3.92377349084132,-3.33521330827913,-2.94236534543399,1
-2.07088814043843,-2.28261916263093,-2.37777675663546,-2.45372315615998,-2.57035125832172,-1.74096885307225,-1.90802183621823,-2.08971390007352,-1.97271526951754,-2.14451321293838,-2.11254858905172,-2.09731463899126,-2.72581550158088,-2.59746090404085,-2.81023203240365,-2.53492429649125,-2.56303535056053,-3.22194609941863,-3.89944264832468,-3.76764095548949,-3.86265517519116,-2.87381196920655,-2.44835569784074,-2.51872612548236,-3.73595157107304,-4.21019217683907,-3.78058221465722,-2.9010291078172,-2.81960586263459,1
-2.05409435198578,-2.09420435121297,-2.23406137147184,-2.34421804856742,-2.37412040217963,-1.69943645030424,-1.82179923100544,-2.11128035489066,-2.12282872649454,-2.16616063757621,-1.97702270370533,-2.12524924818818,-2.66919707021988,-2.42665195772535,-2.63422795413417,-2.35015180087996,-2.66695815232412,-2.97993431061823,-4.1256628790914,-4.0125541786039,-3.39026847537946,-3.48262239213505,-2.63059308671699,-2.61138113222895,-3.79267216535169,-3.57682383769495,-3.55410711149066,-3.10742259006792,-2.73752778871824,1
-2.11742266171653,-2.29293512292351,-2.3867449541865,-2.34013878643586,-2.53784414908866,-1.77619220037768,-1.98011185845505,-2.15251075032538,-2.07027645876346,-2.07610660661755,-1.97341099141371,-2.04387936822738,-2.56954613456134,-2.51306657068585,-2.76809312701855,-2.59757167679958,-2.42852490668094,-2.88811802789677,-4.00420235274124,-4.12184588762959,-3.88522259998741,-3.74536025927663,-2.57775495133238,-2.8232904630485,-3.60565442127234,-3.69700215429238,-3.82360299995581,-3.26216448046838,-2.94925086441734,0
-2.07218529416021,-2.25463013785339,-2.37879409375728,-2.45048321421879,-2.65448644923904,-1.79309127453862,-1.88032958792969,-2.05710340504737,-1.84237693002281,-1.84965018739548,-1.82149345119642,-1.99529381789394,-2.57301420179421,-2.48482531421897,-2.85751219602157,-2.56350602092115,-2.58868988121534,-2.96333664079464,-3.95870029998561,-3.9504153340101,-3.47704245411302,-4.01921801070771,-2.66660741044623,-3.04662932221797,-3.85086463614821,-3.40940748639418,-4.22555218770763,-3.22194798704787,-3.00009227287752,0
-2.12570340746696,-2.33087804187492,-2.44295518246987,-2.52259523685681,-2.65822426241837,-1.86885308313058,-2.01254036839903,-2.10474502679835,-1.97820521387667,-2.10601712650092,-2.00666699471735,-2.04301842421065,-2.64777191553094,-2.53793072123001,-2.86854630413198,-2.2732419189034,-2.35029644728565,-2.95701900847155,-4.13656504022736,-4.09795793185611,-3.70954690927524,-3.26687291290169,-2.5110215678533,-2.95199567561383,-3.50809564717694,-3.50255886721989,-3.88215065661619,-3.25510394787363,-2.92215032883979,1
-2.02286609899583,-2.12007028871154,-2.24179844862062,-2.32084206130363,-2.38614114695833,-1.61346463856003,-1.74021413998207,-2.00088105207427,-2.01125495012873,-2.02742580981598,-2.03399975054428,-2.09244103209735,-2.69842942403896,-2.47087593128375,-2.60255510336507,-2.08147528459153,-2.53813521986213,-2.93043026658727,-3.83826296545887,-3.59500732067916,-3.28264675421344,-2.74569330036496,-2.3756040679233,-1.77731475146705,-3.56198581992188,-3.51495053495483,-2.96198379919074,-2.72256172723888,-2.30193580214421,1
-2.12325852779631,-2.06837757561036,-2.27923205980874,-2.32376555973687,-2.32538178350286,-1.69301036841815,-1.88434084821417,-2.07835080292918,-2.05980648579142,-2.06419751409613,-2.12051909489302,-2.13708844767429,-2.5406563618965,-2.50968333417212,-2.68437692530291,-2.31335084998623,-2.45477576677677,-2.86955723717447,-4.10964067258315,-4.0267835801286,-3.4076242315937,-3.26751107312906,-2.70032419048195,-3.11430976985911,-3.52708302053439,-3.6384728820433,-3.58101322918024,-3.34526936025237,-2.69385355611066,0
-2.07321939375942,-2.26688190790008,-2.35950500478943,-2.43806395527957,-2.50709047412202,-1.87677167602169,-1.91637624613432,-2.06570974780824,-1.98495616213636,-2.04736195453331,-1.97765065266383,-2.017785027454,-2.81072873501199,-2.61260644650112,-2.80611754994864,-2.39691079587799,-2.44148570879328,-3.02790669070382,-4.1732008478274,-4.14342519901958,-3.91227121782693,-3.78613440029591,-2.65892488219539,-3.2347850817391,-4.01322616729747,-4.04844691635066,-3.95694159016017,-3.46903351281221,-2.75220202700522,1
-2.16220769650166,-2.25903370113409,-2.31863358474181,-2.31956394129567,-2.45766722016811,-1.88950274721962,-2.05605499006634,-2.14092329980186,-1.88982635984442,-2.05182998523633,-2.08080626171139,-1.94403268751672,-2.62141477054482,-2.55720458155652,-2.73065435597246,-2.46923257543192,-2.7140880093952,-3.0575466505134,-4.08132039624531,-4.12844387238922,-3.90284505762498,-3.07063895029264,-2.49154832460627,-2.85412050747714,-3.81543317147782,-3.87520016264987,-3.77939449026649,-3.24565950847447,-2.90157962002768,1
-2.04137837207683,-2.11101484504225,-2.25607142036263,-2.28572488284825,-2.32905621530429,-1.74578318275242,-1.95567072143963,-2.14535272450983,-2.08338584486768,-2.14646173537786,-2.02284454903485,-1.97954629081785,-2.68177149490416,-2.58466446414197,-2.82376926211609,-2.39347291970318,-2.6101053091495,-2.9946825562029,-4.24465863026805,-4.14124069761352,-3.44599071130619,-3.37743846508211,-2.68111868727037,-2.44593887090681,-3.73293998722574,-3.64233592547126,-3.64257591761581,-3.15685408527227,-2.94214591723125,1
-2.01447879499607,-2.01305603045425,-2.16545761909546,-2.25581782645093,-2.3050832178775,-1.57193250100122,-1.77065622995111,-2.05375101655743,-2.05516926939797,-2.12212482106741,-1.94903892217408,-2.07686587971122,-2.55687210125279,-2.42086998386138,-2.68265877934572,-2.36456475282192,-2.59454328530872,-2.88820168609785,-3.89504507295734,-3.79134630197783,-3.4773929900117,-2.95125150569672,-2.47855738687609,-2.00436915627441,-3.33866594866808,-3.5067882536669,-3.21019886824804,-2.89961022667612,-2.5082882698416,1
-2.03132695297415,-2.29362389585727,-2.38989787098378,-2.43044344843198,-2.59100559670382,-1.71671838526973,-1.90181419930173,-2.05658065419155,-1.96171863271374,-2.09411236082012,-2.05129464705405,-2.36196480568454,-2.67274088770976,-2.66507666791763,-2.83856283949469,-2.70984127315273,-2.99156213580368,-3.32760088584422,-3.92083588559734,-4.08267658048941,-3.98892041375535,-2.89227256023408,-2.43803564457547,-2.67616529109423,-3.46657366087245,-3.69188323287091,-3.62620750193793,-3.35458300584926,-2.95581874872969,1
-2.11713697268221,-2.04943821528874,-2.28929117530613,-2.36665026303033,-2.41338796849135,-1.83240210986309,-2.06527656989306,-2.25730813615716,-2.1482200638111,-2.24143259229642,-2.04462676008859,-2.24538651372522,-2.6159742187803,-2.75333818865074,-2.80187260874105,-2.6248670243364,-3.17585062004269,-3.20148883556124,-4.27537148304555,-4.25351656607157,-3.76522764898027,-3.34119266010427,-2.6945029909433,-2.90647751088272,-3.62962818855177,-3.6996236713291,-3.80123880804155,-3.30722825258897,-2.91571047597301,1
-2.09992738055436,-2.02864268097626,-2.23422521662482,-2.32255202421077,-2.38213248788023,-1.77381715451116,-1.98999300762667,-2.14442686848416,-2.07728302968165,-2.10910369178815,-1.94239087260028,-2.62047351748433,-2.7326228227057,-2.39775656861876,-2.61000898671201,-3.07557591580201,-3.1622160935527,-3.37112409870485,-3.81568179386234,-4.04019921591564,-3.57258839386224,-2.77153184370101,-2.40565897875595,-2.33056158628943,-3.47245050729188,-3.66580492924049,-3.61708130835867,-3.0377045839997,-2.71259841418771,1
-2.07985931171898,-2.15488879281427,-2.25629143314746,-2.32067315175003,-2.41601567787038,-1.6757819617813,-1.81242849077081,-2.01624197212534,-1.90050166322865,-1.96757834598533,-1.89873029520755,-1.97367437449916,-2.40992290377416,-2.46827759660331,-2.86652472551857,-2.08290732320969,-2.31487899826649,-2.86017324479723,-3.9522618266447,-3.96298945369649,-3.53880735077208,-2.50359784460667,-2.46803868301091,-2.55446472874321,-3.33466804821505,-3.43937727386786,-3.91819435172745,-3.14190494139295,-2.87802277225176,0
-2.09613351764184,-2.09069364511874,-2.27268856288828,-2.31178717936476,-2.37158538121491,-1.77030695060755,-1.92614926950108,-2.04939561776041,-2.04410628061722,-2.28103181237026,-2.08276413336993,-2.21983221037795,-2.63686054210816,-2.58426436091979,-2.79714745857272,-2.5995527861657,-3.07236617607778,-3.25191499963147,-3.92633849028748,-3.98326448437541,-4.00498130470048,-3.05708475630382,-2.60623570834317,-2.58982520553423,-3.48708053122644,-3.90282634017419,-3.60142290441408,-3.12836527761269,-2.8251265638211,1
-2.07752859288154,-2.29235607458175,-2.39712398001688,-2.44341468831835,-2.60690222217511,-1.78998186042158,-2.00625382440339,-2.10853745632111,-2.00809226298703,-1.94615366370507,-2.1154191728436,-2.17374439210606,-2.53783390720985,-2.64083759582766,-2.87188379605374,-2.48043784515706,-2.70557875156722,-2.97860546361806,-4.03563102110034,-4.06663933913683,-4.013271123182,-3.2289096652563,-2.56136621028636,-2.58778053231781,-3.5942441434635,-3.89406706744523,-3.66773362902349,-3.41861659765813,-2.91316872673405,1
-2.07670816237435,-2.16396143945783,-2.25903595041337,-2.33051719126557,-2.55136168149374,-1.81750326363709,-1.91805695615942,-2.07482588791016,-1.95334540317755,-1.94478215146222,-1.94898731995743,-1.95099189933451,-2.25121798821508,-2.54038772901275,-2.8920951304883,-2.34812589928635,-2.22315746289366,-2.90214140734274,-4.09046917781949,-4.13852893811212,-4.24904585322001,-3.65081146161197,-2.54171624213089,-2.76522135883202,-3.60384885253596,-3.81163571621054,-3.81675139085624,-3.44084166228465,-2.93925617035886,0
-2.11663443809157,-2.24753445561067,-2.38978752758021,-2.40575629445077,-2.53985699533548,-1.79756924956642,-1.85119148433284,-2.07921140062708,-1.88267749088346,-1.89109228151435,-1.93077444009773,-1.96632046450742,-2.563680229822,-2.6249711379738,-2.68196984011553,-2.36267343920982,-2.38404577282161,-2.93553463355405,-4.08690002485346,-4.12394090078113,-3.73517974429746,-3.533377599626,-2.46658339552735,-2.96483736889304,-3.36402055385632,-3.48414784872278,-4.0258797546801,-3.23555058639763,-2.90804383759401,0
-2.08195130871979,-2.30613333136543,-2.39496753425598,-2.42781599893365,-2.54147335052503,-1.76154412774024,-2.04206189466292,-2.08406263337623,-1.90584435838002,-2.03580177572969,-1.90438060094118,-2.03283992560406,-2.59906276303551,-2.6060004300982,-2.82881446613136,-2.35827539549645,-2.89607277291136,-3.05918625324736,-4.08599862109974,-4.15721295174604,-3.75948683704934,-2.82264459049047,-2.36363524622321,-2.84906256046837,-3.77249580046886,-3.69621294774583,-3.8950420133623,-3.29597486178156,-2.8769712396478,1
-2.08690336903617,-2.03676699560408,-2.2271168149132,-2.29939812246257,-2.32317534286176,-1.55840288134166,-1.89920603094567,-2.1569906112181,-2.09288710760383,-2.08760348737989,-1.88573582773309,-2.13611276738521,-2.39630487500685,-2.54156275209942,-2.68392061812338,-2.23393571603217,-2.63566086192683,-2.97408963957441,-4.23240738034229,-4.12891090162606,-3.53990726734448,-3.21170738191535,-2.52062976246556,-2.56856834046521,-3.59429473598635,-3.62809180029066,-3.78648747433954,-3.05787618924177,-2.69348639642806,1
-2.13148758604909,-2.17953949982274,-2.34980926989798,-2.37377363945644,-2.39544226226601,-1.74041570567832,-1.84833276438566,-2.07062896189549,-2.08998582361427,-2.13762486248454,-2.06982056500011,-2.30466543661034,-2.27955943754599,-2.48193029903273,-2.69516213787612,-2.23031467400919,-3.00662334177298,-3.0324541099582,-3.8740702663368,-3.92840621211693,-3.84082154812469,-2.91204402511305,-2.34588825301369,-2.16946708175234,-3.35791464404596,-3.56658032301131,-3.42711922957571,-3.04437706170309,-2.66624168946242,1
-2.1413249177645,-1.96889834395967,-2.16928982617988,-2.25038471113772,-2.31265873581366,-1.72497247179764,-1.9383156670256,-2.08712765975906,-2.10441808396628,-2.19051747236104,-2.05219202189499,-2.20617062965936,-2.60677105463216,-2.58815286662848,-2.91484175159535,-2.3429518522769,-3.01396339014341,-3.13390194971862,-3.78621411459165,-3.78755038990929,-3.77014109340713,-2.7138494342126,-2.4982444324429,-2.43228990115014,-3.72536839511176,-3.71416344336315,-3.07912824796319,-2.74835882982092,-2.52446418195862,1
-2.21703477057706,-2.14788003410284,-2.29781601877226,-2.31834657947122,-2.41187666159185,-1.88008804876777,-2.09986999944305,-2.20754733687516,-2.14224644745839,-2.16827628612197,-1.88852912412273,-2.00311280575027,-2.3608926233826,-2.43229183371728,-2.67549431862475,-2.34397445695895,-2.72461304174145,-2.96951826580398,-4.17439016314576,-4.04841265964006,-3.56883648976627,-3.48154631116957,-2.57189304942195,-2.35090288728774,-3.63336842948212,-3.78209260045542,-3.63968198812275,-3.01157618372337,-2.73785656048201,1
-2.08716158584259,-2.28472432257567,-2.35012011323985,-2.38000693263345,-2.4898736401418,-1.83434680382897,-1.94983512195104,-2.09022239356734,-1.97886725095735,-2.15705691677793,-1.91822698072986,-2.33828221547082,-2.48622751152655,-2.52905194481822,-2.71900269346533,-2.70841595248476,-3.1842700634215,-3.30561046661917,-3.87960947860594,-4.10202362065377,-3.88744771160337,-3.00811919974531,-2.61337859624289,-2.92207285859842,-3.57675417570974,-3.88816911068076,-3.60887009945015,-3.39210925820681,-2.72422996617955,1
-2.08494972397162,-2.18106949168074,-2.29685549817307,-2.35526803075259,-2.41739838414666,-1.89082270212187,-1.9320064996724,-2.12651861222935,-2.10980513168223,-2.19394328050892,-1.99493262124503,-2.19059575811617,-2.57797035983585,-2.34831562921111,-2.72366958839,-2.18753113176124,-2.45108017887452,-2.9921436718342,-3.83462606285621,-3.68298416665751,-3.87736386973884,-3.19911771123635,-2.62584347095849,-2.57970263385432,-3.84235159037932,-3.86414975025265,-3.06491378629721,-2.78164654020222,-2.49235398062928,1
-2.07554148143252,-2.29988489981849,-2.36485953335069,-2.40782578974316,-2.44633591094606,-1.7022648829572,-1.8913450951184,-2.04645818846794,-1.91429309953121,-2.01783696717084,-2.00314925797863,-2.28425073614365,-2.59901719823095,-2.64970568985732,-2.73676006041836,-2.73039495319853,-2.98705573396881,-3.29643131757867,-3.77642860665771,-3.99835273179433,-3.91250989257031,-2.73558728035052,-2.57148839248361,-2.71471264998362,-3.76548995552676,-4.28436336782751,-4.027685278971,-3.30169114873706,-2.93332759312853,1
-2.10304185544552,-2.2391582879354,-2.37873731290449,-2.38652306251222,-2.5019459400221,-1.71751498920085,-2.0242763795738,-2.13049426274149,-2.06613097330526,-2.1819933997472,-1.93278660967997,-2.46948943638526,-2.7158009841324,-2.49080581411622,-2.65736766533556,-2.85893078929168,-3.17583951610033,-3.28705470836538,-4.14408427489703,-4.20783048903393,-3.67498943595043,-3.43060156531791,-2.82044110880462,-2.44228225428224,-3.36119259988558,-3.41734116193335,-3.55077117951354,-3.42308972907282,-3.00888469373353,1
-2.09478116477578,-2.21407117826816,-2.33949342090849,-2.36256357354168,-2.47734270479546,-1.74146005123505,-2.0267785673696,-2.21607018107146,-2.19265346403913,-2.16731337118859,-2.1041521456476,-2.01397674294615,-2.53759312816494,-2.67766949954971,-2.93184805350602,-2.58249798936358,-2.70481896024564,-3.11814436993102,-4.14824774612066,-4.15940711669795,-3.83348526504118,-3.04443686243282,-2.61676451884099,-2.76770922523197,-3.91669687584406,-4.13458532133518,-4.03594341608416,-3.40617649260458,-2.99978365562687,1
-2.02841614829217,-2.01181646979251,-2.24923432935526,-2.3179639833409,-2.37582972335519,-1.70044112905815,-1.78817443617715,-1.98903237684634,-2.01406896618785,-2.10347599823773,-2.09323127683934,-2.19581754619623,-2.67878702093071,-2.43913023731138,-2.74226321189142,-2.36336887883886,-2.69568803644416,-2.96426103502504,-4.21544278396795,-4.1128974785994,-3.33640923763122,-3.35117783400759,-2.71116000740714,-3.11976583163263,-3.80161630066589,-3.73986788190269,-3.63164846146778,-3.42982511200757,-2.6995138699192,0
-2.03379328580586,-2.30852441366903,-2.3439426030848,-2.44727648089401,-2.67436912693415,-1.72079035938559,-1.97625421319995,-2.05878610038916,-1.93735557118575,-1.9234418315476,-2.03958870171143,-2.12910232950001,-2.70719601536635,-2.72009563652816,-2.85093422714122,-2.32572103784433,-2.76306008572107,-3.03867589194182,-4.24735999347944,-4.16295811892649,-3.72904886053296,-3.12084401827654,-2.61279279897038,-2.89906363105971,-3.68206011112049,-3.66264317287256,-3.7637974889988,-3.43964896497359,-2.99361351529886,1
-2.10760750722223,-2.12831922954059,-2.28290303893641,-2.28414965270791,-2.35376033912043,-1.75549821017129,-1.93209726104832,-2.10059714465175,-2.00096964715831,-2.12512500403309,-1.98751806853396,-2.19917560776296,-2.69373160316886,-2.49842291301117,-2.51221528132873,-2.45964643404481,-3.14208345196877,-3.26328489224362,-4.02550190055208,-4.05406306882506,-3.49797057378115,-2.66835210102415,-2.36753325604287,-2.18621045849571,-3.51309707240061,-3.42012621334582,-3.20392641863968,-2.96498820737855,-2.8680278287841,1
-2.04715350935788,-2.09421248705625,-2.2735850952277,-2.38083931318154,-2.43607551210413,-1.74203872127675,-1.62114226861935,-1.98096144412394,-2.02051871233393,-2.13720478262138,-2.11477482683008,-2.15762597134963,-2.64039814363438,-2.28297584301646,-2.57884740224442,-2.27300117002547,-2.62288855699,-2.91239815729794,-3.99095370518443,-3.84163010708307,-3.51176550197489,-3.3578828899558,-2.56479201632825,-1.96326994395009,-3.44490295176635,-3.46747480119214,-3.17002083000425,-3.05836144749859,-2.62818018425475,1
-2.09849035021496,-2.22844347157039,-2.39551808025146,-2.38914630551025,-2.52135149147027,-1.82452431462117,-2.00081421835077,-2.13029283150655,-2.01786843048582,-2.04070370577255,-1.90416606506577,-2.18467168294199,-2.80846193228825,-2.55601377663446,-2.74983816417935,-2.53655922863684,-2.52560098502201,-2.97644407266442,-4.10391366538749,-4.08085481973589,-3.27949930750659,-3.79155634315382,-2.62436452540897,-3.13599186323906,-3.19394080201694,-3.34156844669651,-4.10603907161256,-3.29286049799872,-2.87976670213349,0
-2.08397203912028,-2.08500354006348,-2.25591646447516,-2.28402812346851,-2.38226854474625,-1.85942230161939,-2.02394036003934,-2.1901029194141,-2.05861035675362,-2.1349747319206,-1.95690408299925,-2.05150500975168,-2.75876663775548,-2.56949786920636,-2.76727078101024,-2.59246887738563,-2.86064084878672,-3.05172099924571,-4.20608297186785,-4.04289500063768,-3.41121092247436,-3.72921471770152,-2.81661485546693,-2.95703544911159,-3.77891408839419,-3.56717789919303,-3.90264048343361,-3.27385447528376,-2.98504442590836,1
